"UMI_transID","UMI_cellID","target","CellId","pixel_x","pixel_y","idx_z","x","y","z","tLLR_maxCellType","score_tLLR_maxCellType","DecVal","SVM_class","SVM_cell_type"
"t_1_2_225181","c_1_2_2659","MIF",2659,1015.788,2515.238,7,263.84184,-3153.74284,5.6,"e",-0.00115283239988084,1.00004701369549,"1","e"
"t_1_2_225191","c_1_2_2659","DDR2",2659,1019.011,2515.833,7,264.42198,-3153.84994,5.6,"e",-1.8886024925344,1.05264039816466,"1","e"
"t_1_2_225193","c_1_2_2659","S100B",2659,1008.643,2515.872,7,262.55574,-3153.85696,5.6,"e",-0.527244912800253,0.717352919624163,"1","e"
"t_1_2_225194","c_1_2_2659","HLA-C",2659,1053.718,2516.009,7,270.66924,-3153.88162,5.6,"e",-1.19147033105972,0.999704988609589,"1","e"
"t_1_2_225196","c_1_2_2733","HLA-DPA1",2733,779.4833,2516.15,7,221.306994,-3153.907,5.6,"e",-2.62134703558446,0.727193773394901,"1","e"
"t_1_2_225199","c_1_2_2733","B2M",2733,794.275,2516.2,7,223.9695,-3153.916,5.6,"e",-0.760298361278963,0.999869156152844,"1","e"
"t_1_2_225200","c_1_2_2733","GLUD1",2733,868.3,2516.15,7,237.294,-3153.907,5.6,"e",-0.039407048955038,0.568040466322635,"1","e"
"t_1_2_225209","c_1_2_2733","S100A2",2733,869.7,2516.763,7,237.546,-3154.01734,5.6,"e",-2.38757964051523,0.518375439140947,"1","e"
"t_1_2_225216","c_1_2_2733","HLA-DQA1",2733,801.6111,2516.944,7,225.289998,-3154.04992,5.6,"e",-0.662048006962284,0.810236462077531,"1","e"
"t_1_2_225221","c_1_2_2733","CD68",2733,804.925,2517.075,7,225.8865,-3154.0735,5.6,"e",-1.03777978449056,0.656971182724024,"1","e"
"t_1_2_225230","c_1_2_2733","MRC1",2733,779.7857,2518.143,7,221.361426,-3154.26574,5.6,"e",0,0.865541967972735,"1","e"
"t_1_2_225233","c_1_2_2733","HLA-DRB1",2733,799.5625,2518.238,7,224.92125,-3154.28284,5.6,"e",-1.04858611878805,1.11567266074084,"1","e"
"t_1_2_225234","c_1_2_2659","GPX1",2659,1018.775,2518.2,7,264.3795,-3154.276,5.6,"e",0,0.912375564118104,"1","e"
"t_1_2_225254","c_1_2_2733","C1QC",2733,778.875,2519.55,7,221.1975,-3154.519,5.6,"e",-1.00988196288614,1.00028986819853,"1","e"
"t_1_2_225257","c_1_2_2733","C1QB",2733,783.66,2520.02,7,222.0588,-3154.6036,5.6,"e",-1.43823756527937,0.654284544463853,"1","e"
"t_1_2_225264","c_1_2_2733","HLA-B",2733,821.6,2520.175,7,228.888,-3154.6315,5.6,"e",-1.31591637617107,0.99996328260405,"1","e"
"t_1_2_225270","c_1_2_2659","NEAT1",2659,1033.437,2520.425,7,267.01866,-3154.6765,5.6,"e",-0.492345148800258,1.14470645482163,"1","e"
"t_1_2_225272","c_1_2_2733","HLA-B",2733,817.4125,2520.65,7,228.13425,-3154.717,5.6,"e",-1.31591637617107,1.00031256072215,"1","e"
"t_1_2_225278","c_1_2_2733","SELPLG",2733,794.0751,2520.925,7,223.933518,-3154.7665,5.6,"e",-0.261210758627865,1.01742025478301,"1","e"
"t_1_2_225281","c_1_2_2733","GSN",2733,812.9222,2521.5,7,227.325996,-3154.87,5.6,"e",-0.151332468837505,0.932259923264299,"1","e"
"t_1_2_225289","c_1_2_2733","HLA-DRA",2733,762.98,2521.76,7,218.3364,-3154.9168,5.6,"e",-3.03215204496956,0.593306148973764,"1","e"
"t_1_2_225290","c_1_2_2733","EPOR",2733,809.9,2521.771,7,226.782,-3154.91878,5.6,"e",-4.80853976869824,0.813076184868715,"1","e"
"t_1_2_225295","c_1_2_2733","HLA-E",2733,855.8333,2522.267,7,235.049994,-3155.00806,5.6,"e",-2.17897753013051,0.41156324795188,"1","e"
"t_1_2_225296","c_1_2_2659","CD63",2659,1050.425,2522.1,7,270.0765,-3154.978,5.6,"e",-1.29633731920844,1.09205378347682,"1","e"
"t_1_2_225300","c_1_2_2733","HLA-DRB1",2733,788.7599,2522.38,7,222.976782,-3155.0284,5.6,"e",-1.04858611878805,0.377116978781896,"1","e"
"t_1_2_225328","c_1_2_2733","HLA-A",2733,796.2714,2523.928,7,224.328852,-3155.30704,5.6,"e",-0.81524096451094,1.00040941163794,"1","e"
"t_1_2_225329","c_1_2_2733","HLA-A",2733,849.98,2523.96,7,233.9964,-3155.3128,5.6,"e",-0.81524096451094,0.717309333516534,"1","e"
"t_1_2_225335","c_1_2_2733","C1QB",2733,804.99,2524.13,7,225.8982,-3155.3434,5.6,"e",-1.43823756527937,0.909242181702301,"1","e"
"t_1_2_225336","c_1_2_2659","LGALS1",2659,1031.255,2524.127,7,266.6259,-3155.34286,5.6,"e",-1.74911534320852,0.999932856645972,"1","e"
"t_1_2_225342","c_1_2_2733","EIF5A",2733,863.75,2524.667,7,236.475,-3155.44006,5.6,"e",-2.43542959324565,0.220929572879842,"1","e"
"t_1_2_225349","c_1_2_2659","HLA-C",2659,1034.886,2525.271,7,267.27948,-3155.54878,5.6,"e",-1.19147033105972,1.12093047038055,"1","e"
"t_1_2_225352","c_1_2_2733","EIF5A",2733,867.28,2525.18,7,237.1104,-3155.5324,5.6,"e",-2.43542959324565,0.255614404346166,"1","e"
"t_1_2_225354","c_1_2_2733","LIFR",2733,816.7667,2525.278,7,228.018006,-3155.55004,5.6,"e",0,1.01828698201421,"1","e"
"t_1_2_225358","c_1_2_2733","S100A6",2733,819.8556,2525.444,7,228.574008,-3155.57992,5.6,"e",-2.21418061794464,0.994255053618891,"1","e"
"t_1_2_225361","c_1_2_2733","CD74",2733,804.3286,2525.814,7,225.779148,-3155.64652,5.6,"e",-3.63246071656441,0.962190026449603,"1","e"
"t_1_2_225362","c_1_2_2733","S100A4",2733,825.3,2525.743,7,229.554,-3155.63374,5.6,"e",-0.255781672893349,1.03027557317701,"1","e"
"t_1_2_225366","c_1_2_2733","HLA-DPA1",2733,792.7375,2526.062,7,223.69275,-3155.69116,5.6,"e",-2.62134703558446,0.470575398757616,"1","e"
"t_1_2_225370","c_1_2_2733","RPL21",2733,811.8167,2526.258,7,227.127006,-3155.72644,5.6,"e",-1.35087678770253,1.01206835117313,"1","e"
"t_1_2_225371","c_1_2_2733","B2M",2733,816.7188,2526.381,7,228.009384,-3155.74858,5.6,"e",-0.760298361278963,0.99985857771807,"1","e"
"t_1_2_225380","c_1_2_2733","MIF",2733,865.7857,2526.885,7,236.841426,-3155.8393,5.6,"e",-0.00115283239988084,0.551107905254028,"1","e"
"t_1_2_225383","c_1_2_2733","GSN",2733,783.3,2527.18,7,221.994,-3155.8924,5.6,"e",-0.151332468837505,0.287853797336901,"1","e"
"t_1_2_225386","c_1_2_2659","FCGR3A",2659,1031.478,2527.189,7,266.66604,-3155.89402,5.6,"e",0,1.0140410813086,"1","e"
"t_1_2_225391","c_1_2_2733","CTNNB1",2733,894.42,2527.56,7,241.9956,-3155.9608,5.6,"e",-0.679510253451087,1.00025931537913,"1","e"
"t_1_2_225400","c_1_2_2733","COL6A1",2733,814.28,2527.99,7,227.5704,-3156.0382,5.6,"e",-1.62936799395964,1.00021191899806,"1","e"
"t_1_2_225404","c_1_2_2733","CCND1",2733,831.9917,2528.483,7,230.758506,-3156.12694,5.6,"e",-3.10608853174243,0.770622858849529,"1","e"
"t_1_2_225410","c_1_2_2733","CD63",2733,801.7875,2528.712,7,225.32175,-3156.16816,5.6,"e",-1.29633731920844,0.965460560874007,"1","e"
"t_1_2_225415","c_1_2_2733","HSP90AB1",2733,774.8,2528.944,7,220.464,-3156.20992,5.6,"e",-1.31290033684019,0.92294809320572,"1","e"
"t_1_2_225424","c_1_2_2733","B2M",2733,850.18,2529.64,7,234.0324,-3156.3352,5.6,"e",-0.760298361278963,1.00041075938527,"1","e"
"t_1_2_225428","c_1_2_2733","DUSP4",2733,817.64,2530.14,7,228.1752,-3156.4252,5.6,"e",0,0.881449257561615,"1","e"
"t_1_2_225439","c_1_2_2659","CTNNB1",2659,1031.833,2530.678,7,266.72994,-3156.52204,5.6,"e",-0.679510253451087,0.999947862788243,"1","e"
"t_1_2_225458","c_1_2_2733","S100A10",2733,893.3555,2532.111,7,241.80399,-3156.77998,5.6,"e",-1.11002422070301,1.29118391212249,"1","e"
"t_1_2_225461","c_1_2_2733","S100A6",2733,783.4666,2532.083,7,222.023988,-3156.77494,5.6,"e",-2.21418061794464,0.119320116263994,"1","e"
"t_1_2_225468","c_1_2_2733","ANXA4",2733,800.7,2532.745,7,225.126,-3156.8941,5.6,"e",-2.4341252148054,0.903572400167983,"1","e"
"t_1_2_225470","c_1_2_2733","S100A6",2733,879.66,2532.94,7,239.3388,-3156.9292,5.6,"e",-2.21418061794464,0.0926931609176199,"1","e"
"t_1_2_225476","c_1_2_2733","SPINK1",2733,893.5182,2533.318,7,241.833276,-3156.99724,5.6,"e",0,1.33230050767857,"1","e"
"t_1_2_225501","c_1_2_2733","TP53",2733,774.275,2535.125,7,220.3695,-3157.3225,5.6,"e",-0.447350174246572,0.797115855958224,"1","e"
"t_1_2_225510","c_1_2_2733","IGFBP6",2733,859.6846,2535.654,7,235.743228,-3157.41772,5.6,"e",0,1.14013338374126,"1","e"
"t_1_2_225511","c_1_2_2733","ETV5",2733,888.0714,2535.671,7,240.852852,-3157.42078,5.6,"e",-1.74936217298825,1.34498106667083,"1","e"
"t_1_2_225527","c_1_2_2733","ADM2",2733,815.1223,2536.5,7,227.722014,-3157.57,5.6,"e",-0.626432471105348,0.999737273117048,"1","e"
"t_1_2_225538","c_1_2_2733","CRP",2733,860.4333,2537.45,7,235.877994,-3157.741,5.6,"e",-0.623788707256143,1.06798867776771,"1","e"
"t_1_2_225540","c_1_2_2733","CALM2",2733,773.9111,2537.655,7,220.303998,-3157.7779,5.6,"e",-2.41110004984011,1.01366464247857,"1","e"
"t_1_2_225542","c_1_2_2733","HLA-B",2733,871.3714,2537.928,7,237.846852,-3157.82704,5.6,"e",-1.31591637617107,0.949060227392605,"1","e"
"t_1_2_225551","c_1_2_2733","EMP3",2733,783.9125,2538.487,7,222.10425,-3157.92766,5.6,"e",-2.89816213475412,0.688245964524043,"1","e"
"t_1_2_225573","c_1_2_2733","TIMP1",2733,865.75,2539.775,7,236.835,-3158.1595,5.6,"e",-1.02493281677908,1.01330617173417,"1","e"
"t_1_2_225575","c_1_2_2733","HLA-A",2733,873.225,2539.792,7,238.1805,-3158.16256,5.6,"e",-0.81524096451094,1.02828586793717,"1","e"
"t_1_2_225590","c_1_2_2733","DMBT1",2733,868.9429,2540.586,7,237.409722,-3158.30548,5.6,"e",-1.29920375243985,1.10945550332693,"1","e"
"t_1_2_225593","c_1_2_2733","IRF4",2733,776.96,2540.9,7,220.8528,-3158.362,5.6,"e",0,1.00020023615792,"1","e"
"t_1_2_225594","c_1_2_2733","TIMP1",2733,846.5599,2540.99,7,233.380782,-3158.3782,5.6,"e",-1.02493281677908,1.00289943279844,"1","e"
"t_1_2_225621","c_1_2_2733","CD58",2733,886.84,2542.16,7,240.6312,-3158.5888,5.6,"e",0,1.211011711743,"1","e"
"t_1_2_225631","c_1_2_2733","ITGB1",2733,826.7,2543.043,7,229.806,-3158.74774,5.6,"e",-2.08214305402717,0.157424911348708,"1","e"
"t_1_2_225634","c_1_2_2733","TIMP1",2733,808.7333,2543.267,7,226.571994,-3158.78806,5.6,"e",-1.02493281677908,1.25991164288593,"1","e"
"t_1_2_225642","c_1_2_2733","RPL22",2733,789.1429,2543.786,7,223.045722,-3158.88148,5.6,"e",-0.723261368824319,1.24085686315832,"1","e"
"t_1_2_225649","c_1_2_2733","IL6ST",2733,773.06,2544.24,7,220.1508,-3158.9632,5.6,"e",0,0.769195968503647,"1","e"
"t_1_2_225655","c_1_2_2733","NFKBIA",2733,790.4167,2544.433,7,223.275006,-3158.99794,5.6,"e",-1.059845993002,1.23771149672989,"1","e"
"t_1_2_225656","c_1_2_2733","VIM",2733,778.16,2544.55,7,221.0688,-3159.019,5.6,"e",-2.21720275503733,0.513311397326974,"1","e"
"t_1_2_225657","c_1_2_2733","ADGRA3",2733,825.825,2544.6,7,229.6485,-3159.028,5.6,"e",-3.08662623695942,0.082472438168563,"1","e"
"t_1_2_225662","c_1_2_2733","B2M",2733,783.725,2544.875,7,222.0705,-3159.0775,5.6,"e",-0.760298361278963,0.99997334739943,"1","e"
"t_1_2_225665","c_1_2_2733","B2M",2733,884.975,2545.05,7,240.2955,-3159.109,5.6,"e",-0.760298361278963,0.99975065974202,"1","e"
"t_1_2_225670","c_1_2_2733","B2M",2733,814.2,2545.25,7,227.556,-3159.145,5.6,"e",-0.760298361278963,1.1542320232728,"1","e"
"t_1_2_225675","c_1_2_2733","APOD",2733,785.675,2545.35,7,222.4215,-3159.163,5.6,"e",-2.92621869946705,1.19258144115879,"1","e"
"t_1_2_225688","c_1_2_2733","DUSP4",2733,874.675,2546.475,7,238.4415,-3159.3655,5.6,"e",0,1.17117701281564,"1","e"
"t_1_2_225699","c_1_2_2733","HLA-A",2733,778.5,2547.186,7,221.13,-3159.49348,5.6,"e",-0.81524096451094,0.0278850945117065,"1","e"
"t_1_2_225705","c_1_2_2733","HSP90AA1",2733,771.96,2547.32,7,219.9528,-3159.5176,5.6,"e",-1.07120754790237,0.200731250232531,"1","e"
"t_1_2_225710","c_1_2_2733","PSAP",2733,802.3364,2548.1,7,225.420552,-3159.658,5.6,"e",-1.52705998498712,0.783829719643678,"1","e"
"t_1_2_225722","c_1_2_2733","CD59",2733,852.8286,2548.829,7,234.509148,-3159.78922,5.6,"e",-0.806139075366508,0.999761360661159,"1","e"
"t_1_2_225725","c_1_2_2733","LGALS1",2733,807.4334,2548.991,7,226.338012,-3159.81838,5.6,"e",-1.74911534320852,1.01839645845818,"1","e"
"t_1_2_225759","c_1_2_2733","HLA-A",2733,831.2,2551.036,7,230.616,-3160.18648,5.6,"e",-0.81524096451094,1.00002971717129,"1","e"
"t_1_2_225765","c_1_2_2733","FN1",2733,855.6714,2551.629,7,235.020852,-3160.29322,5.6,"e",-0.554819473281333,0.999817504888781,"1","e"
"t_1_2_225792","c_1_2_2733","IFITM3",2733,765.9445,2553.167,7,218.87001,-3160.57006,5.6,"e",-2.09677363429544,0.620977830295305,"1","e"
"t_1_2_225795","c_1_2_2733","HSP90AA1",2733,874.875,2553.4,7,238.4775,-3160.612,5.6,"e",-1.07120754790237,0.956543932391337,"1","e"
"t_1_2_225810","c_1_2_2733","WNT11",2733,764.275,2553.863,7,218.5695,-3160.69534,5.6,"e",-1.10594826775776,0.868518480377588,"1","e"
"t_1_2_225818","c_1_2_2733","BCL2L1",2733,875.191,2554.727,7,238.53438,-3160.85086,5.6,"e",-4.12417796408309,0.869805728013549,"1","e"
"t_1_2_225831","c_1_2_2733","CCND1",2733,777.02,2555.84,7,220.8636,-3161.0512,5.6,"e",-3.10608853174243,-0.994746381930963,"0","e"
"t_1_2_225832","c_1_2_2733","FN1",2733,828.6333,2555.8,7,230.153994,-3161.044,5.6,"e",-0.554819473281333,1.15374008372976,"1","e"
"t_1_2_225839","c_1_2_2733","HLA-A",2733,782.1285,2556.286,7,221.78313,-3161.13148,5.6,"e",-0.81524096451094,0.597659723864112,"1","e"
"t_1_2_225861","c_1_2_2733","APOD",2733,797.92,2557.3,7,224.6256,-3161.314,5.6,"e",-2.92621869946705,0.683444639404162,"1","e"
"t_1_2_225882","c_1_2_2733","S100A6",2733,774.95,2559.4,7,220.491,-3161.692,5.6,"e",-2.21418061794464,-0.798286510436031,"0","e"
"t_1_2_225886","c_1_2_2733","GDF15",2733,839.875,2559.5,7,232.1775,-3161.71,5.6,"e",-1.32179752492347,1.32257084910157,"1","e"
"t_1_2_225897","c_1_2_2733","S100A6",2733,778,2560.1,7,221.04,-3161.818,5.6,"e",-2.21418061794464,-0.430227375846618,"0","e"
"t_1_2_225908","c_1_2_2733","GPNMB",2733,793.66,2560.69,7,223.8588,-3161.9242,5.6,"e",-1.13795284053725,1.13072644454517,"1","e"
"t_1_2_225929","c_1_2_2733","INSR",2733,778,2561.82,7,221.04,-3162.1276,5.6,"e",-1.01428911202294,-0.239282258214294,"0","e"
"t_1_2_225955","c_1_2_2733","S100A6",2733,779.0375,2562.8,7,221.22675,-3162.304,5.6,"e",-2.21418061794464,0.0236966725354373,"1","e"
"t_1_2_225959","c_1_2_2733","GSN",2733,774.6875,2563.212,7,220.44375,-3162.37816,5.6,"e",-0.151332468837505,-0.20821161580532,"0","e"
"t_1_2_225974","c_1_2_2733","FABP5",2733,863.8375,2564.4,7,236.49075,-3162.592,5.6,"e",-2.24480332588722,-0.0754445774127589,"0","e"
"t_1_2_226035","c_1_2_2733","PSAP",2733,812.4,2568.145,7,227.232,-3163.2661,5.6,"e",-1.52705998498712,0.636954349325592,"1","e"
"t_1_2_226054","c_1_2_2733","HSPA1B",2733,843.0999,2569.467,7,232.757982,-3163.50406,5.6,"e",-0.137685378053876,1.41026241492139,"1","e"
"t_1_2_226070","c_1_2_2733","NRIP3",2733,834.525,2570.175,7,231.2145,-3163.6315,5.6,"e",-0.280677789492064,1.00001957224954,"1","e"
"t_1_2_226089","c_1_2_2733","S100A6",2733,780.1,2571.134,7,221.418,-3163.80412,5.6,"e",-2.21418061794464,0.348167055829471,"1","e"
"t_1_2_226090","c_1_2_2733","SRC",2733,862.0599,2571.08,7,236.170782,-3163.7944,5.6,"e",-1.17659567716926,1.0539350954631,"1","e"
"t_1_2_226104","c_1_2_2733","APOD",2733,815.5667,2572.811,7,227.802006,-3164.10598,5.6,"e",-2.92621869946705,0.451694618206802,"1","e"
"t_1_2_226107","c_1_2_2733","HLA-B",2733,787.04,2573.24,7,222.6672,-3164.1832,5.6,"e",-1.31591637617107,1.24362754113606,"1","e"
"t_1_2_226116","c_1_2_2733","RPL34",2733,783.0858,2574.029,7,221.955444,-3164.32522,5.6,"e",-0.638727105184303,0.923598738976289,"1","e"
"t_1_2_226120","c_1_2_2733","PTGES",2733,843.4833,2574.417,7,232.826994,-3164.39506,5.6,"e",-0.709632526884857,1.00005762870454,"1","e"
"t_1_2_226126","c_1_2_2733","HLA-A",2733,792.0858,2574.786,7,223.575444,-3164.46148,5.6,"e",-0.81524096451094,1.03199440745569,"1","e"
"t_1_2_226130","c_1_2_2733","CAV1",2733,809.209,2575.218,7,226.65762,-3164.53924,5.6,"e",-3.66112698290629,0.517616840496663,"1","e"
"t_1_2_226134","c_1_2_2733","B2M",2733,790.0714,2575.286,7,223.212852,-3164.55148,5.6,"e",-0.760298361278963,0.999925280534643,"1","e"
"t_1_2_226138","c_1_2_2733","C11orf96",2733,833.1715,2575.614,7,230.97087,-3164.61052,5.6,"e",-3.50846263973836,0.270806899137692,"1","e"
"t_1_2_226153","c_1_2_2733","YES1",2733,801.2571,2576.643,7,225.226278,-3164.79574,5.6,"e",-0.0756789667719904,1.18606216314015,"1","e"
"t_1_2_226262","c_1_2_2733","KRT6C",2733,865.84,2581.82,7,236.8512,-3165.7276,5.6,"e",-3.55406664731138,0.239760881365654,"1","e"
"t_1_2_226267","c_1_2_2733","IGFBP5",2733,794.4401,2582.02,7,223.999218,-3165.7636,5.6,"e",-5.3945773484657,0.122448221208073,"1","e"
"t_1_2_226321","c_1_2_2733","S100A6",2733,790.05,2584.933,7,223.209,-3166.28794,5.6,"e",-2.21418061794464,0.0506494077399879,"1","e"
"t_1_2_226339","c_1_2_2733","CAMP",2733,788.9399,2585.46,7,223.009182,-3166.3828,5.6,"e",-2.76038706129571,0.155420256040539,"1","e"
"t_1_2_226424","c_1_2_2733","S100A6",2733,845.0801,2590.01,7,233.114418,-3167.2018,5.6,"e",-2.21418061794464,0.77203645609936,"1","e"
"t_1_2_226446","c_1_2_2733","CD63",2733,791.1778,2591.3,7,223.412004,-3167.434,5.6,"e",-1.29633731920844,0.999884599407169,"1","e"
"t_1_2_226454","c_1_2_2733","COL6A1",2733,802.14,2591.58,7,225.3852,-3167.4844,5.6,"e",-1.62936799395964,1.00707422692076,"1","e"
"t_1_2_226533","c_1_2_2733","FCGR3A",2733,856.0637,2595.427,7,235.091466,-3168.17686,5.6,"e",0,1.12140710740986,"1","e"
"t_1_2_226553","c_1_2_2733","HLA-B",2733,855,2596.462,7,234.9,-3168.36316,5.6,"e",-1.31591637617107,1.10615021527165,"1","e"
"t_1_2_226581","c_1_2_2733","BGN",2733,830.2,2597.8,7,230.436,-3168.604,5.6,"e",0,0.999940766799381,"1","e"
"t_1_2_226586","c_1_2_2733","HLA-A",2733,828.5428,2598.186,7,230.137704,-3168.67348,5.6,"e",-0.81524096451094,1.00778869062785,"1","e"
"t_1_2_226596","c_1_2_2733","LGALS1",2733,852.9556,2598.689,7,234.532008,-3168.76402,5.6,"e",-1.74911534320852,1.00008681553064,"1","e"
"t_1_2_226665","c_1_2_2733","SOD1",2733,808.4,2602.738,7,226.512,-3169.49284,5.6,"e",-2.06871495269449,0.714551348560532,"1","e"
"t_1_2_226769","c_1_2_2733","STMN1",2733,835.72,2608.26,7,231.4296,-3170.4868,5.6,"e",-0.192366195556736,0.999764051126077,"1","e"
"t_1_2_226827","c_1_2_2733","CCND1",2733,837.875,2611.212,7,231.8175,-3171.01816,5.6,"e",-3.10608853174243,0.988853024616546,"1","e"
"t_1_2_226855","c_1_2_2733","LGALS3",2733,834.7286,2612.7,7,231.251148,-3171.286,5.6,"e",-0.133872654578574,1.04697284317298,"1","e"
"t_1_2_226865","c_1_2_2733","HSP90AB1",2733,840.3199,2613.18,7,232.257582,-3171.3724,5.6,"e",-1.31290033684019,0.999911413257965,"1","e"
"t_1_2_226882","c_1_2_2733","HSP90AB1",2733,840.88,2613.92,7,232.3584,-3171.5056,5.6,"e",-1.31290033684019,1.00172246125723,"1","e"
"t_1_2_226912","c_1_2_2733","HLA-B",2733,826.48,2615.84,7,229.7664,-3171.8512,5.6,"e",-1.31591637617107,0.906212562098875,"1","e"
"t_1_2_227057","c_1_2_2733","HLA-A",2733,833.6375,2623.088,7,231.05475,-3173.15584,5.6,"e",-0.81524096451094,1.00041204852028,"1","e"
"t_1_2_240244","c_1_2_2659","TNFSF4",2659,1027.32,2440.88,7,265.9176,-3140.3584,5.6,"e",0,0.999969857969105,"1","e"
"t_1_2_240262","c_1_2_2659","RPL22",2659,1018.025,2442.825,7,264.2445,-3140.7085,5.6,"e",-0.723261368824319,1.0600083308013,"1","e"
"t_1_2_240266","c_1_2_2659","B2M",2659,1031.225,2443.6,7,266.6205,-3140.848,5.6,"e",-0.760298361278963,0.938909618550587,"1","e"
"t_1_2_240288","c_1_2_2659","CD81",2659,1020.18,2446.12,7,264.6324,-3141.3016,5.6,"e",-1.29732082451444,1.17762041374816,"1","e"
"t_1_2_240312","c_1_2_2659","FN1",2659,1023.967,2449.75,7,265.31406,-3141.955,5.6,"e",-0.554819473281333,1.18283815088145,"1","e"
"t_1_2_240347","c_1_2_2659","TIMP1",2659,1021.32,2455.32,7,264.8376,-3142.9576,5.6,"e",-1.02493281677908,1.00040793189392,"1","e"
"t_1_2_240456","c_1_2_2659","KRT15",2659,1054.75,2467.367,7,270.855,-3145.12606,5.6,"e",-0.205908859733625,1.09534838414707,"1","e"
"t_1_2_240474","c_1_2_2659","SRC",2659,1015.36,2469.46,7,263.7648,-3145.5028,5.6,"e",-1.17659567716926,1.02908861887503,"1","e"
"t_1_2_240481","c_1_2_2659","HLA-A",2659,1055.172,2470.257,7,270.93096,-3145.64626,5.6,"e",-0.81524096451094,1.00000141214899,"1","e"
"t_1_2_240497","c_1_2_2659","B2M",2659,1016.55,2472.488,7,263.979,-3146.04784,5.6,"e",-0.760298361278963,1.03029374206832,"1","e"
"t_1_2_240527","c_1_2_2659","MZT2A",2659,1044.514,2476.043,7,269.01252,-3146.68774,5.6,"e",-1.39001825857841,1.00051952204219,"1","e"
"t_1_2_240532","c_1_2_2659","NEAT1",2659,1035.8,2476.371,7,267.444,-3146.74678,5.6,"e",-0.492345148800258,0.9999758972822,"1","e"
"t_1_2_240568","c_1_2_2659","MZT2A",2659,1030.114,2481.7,7,266.42052,-3147.706,5.6,"e",-1.39001825857841,1.06902750062475,"1","e"
"t_1_2_240579","c_1_2_2659","DUSP4",2659,1063.025,2482.325,7,272.3445,-3147.8185,5.6,"e",0,1.00024382642112,"1","e"
"t_1_2_240590","c_1_2_2659","ITGB1",2659,1008.7,2484.143,7,262.566,-3148.14574,5.6,"e",-2.08214305402717,0.882129133349467,"1","e"
"t_1_2_240618","c_1_2_2659","DUSP4",2659,1041.691,2487.373,7,268.50438,-3148.72714,5.6,"e",0,1.03663830468732,"1","e"
"t_1_2_240623","c_1_2_2659","MALAT1",2659,1035.644,2488.133,7,267.41592,-3148.86394,5.6,"e",-0.470154514681536,0.999725624361766,"1","e"
"t_1_2_240646","c_1_2_2733","ENG",2733,852.1334,2490.2,7,234.384012,-3149.236,5.6,"e",-1.96645187540608,0.474576610017912,"1","e"
"t_1_2_240656","c_1_2_2659","CD276",2659,1052.257,2491.229,7,270.40626,-3149.42122,5.6,"e",-2.560933108625,0.676335688236078,"1","e"
"t_1_2_240673","c_1_2_2733","CD63",2733,852.9222,2493.522,7,234.525996,-3149.83396,5.6,"e",-1.29633731920844,0.999603950469649,"1","e"
"t_1_2_240678","c_1_2_2733","KRT15",2733,856.3,2493.9,7,235.134,-3149.902,5.6,"e",-0.205908859733625,1.06395947789283,"1","e"
"t_1_2_240685","c_1_2_2659","S100A4",2659,1020.243,2494.3,7,264.64374,-3149.974,5.6,"e",-0.255781672893349,0.999829235548793,"1","e"
"t_1_2_240691","c_1_2_2659","MALAT1",2659,1045.633,2495.05,7,269.21394,-3150.109,5.6,"e",-0.470154514681536,0.999897170465319,"1","e"
"t_1_2_240692","c_1_2_2659","FN1",2659,1064.529,2494.843,7,272.61522,-3150.07174,5.6,"e",-0.554819473281333,1.10170763581997,"1","e"
"t_1_2_240699","c_1_2_2733","MIF",2733,849.9249,2495.3,7,233.986482,-3150.154,5.6,"e",-0.00115283239988084,0.999953706648661,"1","e"
"t_1_2_240721","c_1_2_2733","S100A6",2733,862.54,2496.86,7,236.2572,-3150.4348,5.6,"e",-2.21418061794464,0.190157443199199,"1","e"
"t_1_2_240723","c_1_2_2659","VIM",2659,1020.443,2497.1,7,264.67974,-3150.478,5.6,"e",-2.21720275503733,0.975285451350039,"1","e"
"t_1_2_240753","c_1_2_2659","HLA-A",2659,1060.883,2499.75,7,271.95894,-3150.955,5.6,"e",-0.81524096451094,1.02197130627148,"1","e"
"t_1_2_240757","c_1_2_2659","B2M",2659,1056.231,2500.084,7,271.12158,-3151.01512,5.6,"e",-0.760298361278963,1.03647661628693,"1","e"
"t_1_2_240761","c_1_2_2659","VIM",2659,1063.211,2500.5,7,272.37798,-3151.09,5.6,"e",-2.21720275503733,0.993600798857758,"1","e"
"t_1_2_240764","c_1_2_2659","FN1",2659,1017.233,2501.017,7,264.10194,-3151.18306,5.6,"e",-0.554819473281333,0.97098379368694,"1","e"
"t_1_2_240781","c_1_2_2659","SFN",2659,1042.39,2502.35,7,268.6302,-3151.423,5.6,"e",-1.99393528173757,0.835211909178543,"1","e"
"t_1_2_240783","c_1_2_2733","HLA-A",2733,851.9556,2502.611,7,234.352008,-3151.46998,5.6,"e",-0.81524096451094,1.5214604418274,"1","e"
